Time, PumpCycle, T_Pump1 [C], T_Pump2 [C], T_PCB [C], T_Case [C], I_Pump1 [A], I_Pump2 [A], V_Bat, Flow [SLM], BEMF_1, Pump1_PWM, BEMF_2, Pump2_PWM

 09:44:30,98,39.65,39.14,29.23,0.00,424.91,402.93,15.39,259.36,7.79,662,7.78,664

 09:44:35,98,39.71,39.10,29.23,0.00,417.58,402.93,15.40,259.36,7.84,660,7.77,664

 09:44:40,98,40.27,39.57,29.23,0.00,424.91,402.93,15.40,259.36,7.77,661,7.75,665

 09:44:45,98,40.35,39.75,29.23,0.00,417.58,402.93,15.40,259.36,7.84,659,7.75,666

 09:44:50,98,40.71,39.96,29.22,0.00,432.23,402.93,15.39,259.36,7.75,660,7.86,664

 09:44:55,98,40.26,39.79,29.21,0.00,432.23,410.26,15.40,259.36,7.82,659,7.81,663

 09:45:00,98,40.05,39.73,29.20,0.00,424.91,402.93,15.40,259.36,7.76,660,7.80,663

 09:48:05,99,38.34,38.20,29.82,0.00,402.93,402.93,15.40,259.36,7.84,658,7.83,662

 09:48:10,99,38.42,38.46,29.77,0.00,402.93,402.93,15.40,259.36,7.77,658,7.81,661

 09:48:15,99,38.33,38.22,29.72,0.00,410.26,402.93,15.40,259.36,7.84,656,7.83,660

 09:48:20,99,38.25,38.38,29.65,0.00,402.93,395.60,15.40,259.36,7.79,656,7.79,660

 09:48:25,99,38.13,38.40,29.59,0.00,417.58,395.60,15.40,259.36,7.71,658,7.85,658

 09:48:30,99,37.53,37.27,29.53,0.00,410.26,395.60,15.40,259.36,7.79,658,7.83,657

 09:48:35,99,37.77,37.38,29.48,0.00,402.93,402.93,15.39,259.36,7.78,658,7.82,656

 09:48:40,99,37.97,37.34,29.43,0.00,410.26,402.93,15.40,259.36,7.76,659,7.83,655

 09:48:45,99,38.46,37.65,29.39,0.00,402.93,402.93,15.40,259.36,7.75,660,7.76,656

 09:48:50,99,38.43,37.59,29.35,0.00,410.26,402.93,15.40,259.36,7.80,659,7.72,658

 09:48:55,99,38.10,37.29,29.32,0.00,410.26,402.93,15.40,259.36,7.75,660,7.82,657

 09:49:00,99,38.74,37.72,29.30,0.00,410.26,410.26,15.39,259.36,7.81,659,7.70,660

 09:49:05,99,37.93,37.81,29.26,0.00,410.26,410.26,15.39,259.36,7.78,659,7.73,662

 09:49:10,99,38.36,38.49,29.25,0.00,417.58,402.93,15.40,259.36,7.80,659,7.81,661

 09:49:15,99,38.00,38.36,29.22,0.00,417.58,410.26,15.40,259.36,7.77,659,7.75,662

 09:49:20,99,38.49,38.64,29.19,0.00,417.58,402.93,15.40,259.36,7.79,659,7.78,662

 09:49:25,99,38.26,38.62,29.17,0.00,410.26,402.93,15.40,259.36,7.78,659,7.75,663

 09:49:30,99,38.54,38.71,29.14,0.00,417.58,402.93,15.40,259.36,7.76,660,7.80,662

 09:49:35,99,38.17,38.61,29.12,0.00,417.58,402.93,15.41,259.36,7.75,661,7.84,660

 09:49:40,99,38.44,37.93,29.11,0.00,417.58,402.93,15.40,259.36,7.75,662,7.81,659

 09:49:45,99,39.02,38.06,29.10,0.00,417.58,402.93,15.40,259.36,7.72,664,7.83,658

 09:49:50,99,39.36,38.79,29.09,0.00,410.26,410.26,15.40,259.36,7.83,663,7.80,657

 09:49:55,99,39.46,38.88,29.07,0.00,410.26,410.26,15.40,259.36,7.80,663,7.72,659

 09:50:00,99,39.10,38.33,29.06,0.00,417.58,410.26,15.40,259.36,7.78,663,7.85,657

 09:50:05,99,39.50,38.79,29.04,0.00,417.58,410.26,15.39,259.36,7.80,662,7.71,659

 09:50:10,99,38.99,38.21,29.03,0.00,417.58,410.26,15.40,259.36,7.79,662,7.83,657

 09:50:15,99,39.29,38.62,29.02,0.00,402.93,410.26,15.40,259.36,7.82,661,7.71,659

 09:50:20,99,38.82,38.09,29.00,0.00,417.58,410.26,15.40,259.36,7.80,660,7.79,659

 09:50:25,99,38.65,38.16,28.98,0.00,417.58,402.93,15.40,259.36,7.77,660,7.85,657

 09:50:30,99,39.05,38.24,28.98,0.00,410.26,410.26,15.40,259.36,7.78,660,7.73,658

 09:50:35,99,39.10,38.11,28.97,0.00,402.93,410.26,15.40,259.36,7.77,660,7.81,657

 09:50:40,99,39.56,38.44,28.97,0.00,417.58,410.26,15.40,259.36,7.79,660,7.79,657

 09:50:45,99,39.36,38.37,28.96,0.00,417.58,410.26,15.39,259.36,7.77,661,7.68,660

 09:50:50,99,39.21,38.35,28.96,0.00,410.26,410.26,15.40,259.36,7.78,661,7.76,661

 09:50:55,99,39.09,38.56,28.96,0.00,410.26,417.58,15.40,259.36,7.76,662,7.77,661

 09:51:00,99,39.22,38.51,28.95,0.00,410.26,410.26,15.40,259.36,7.79,662,7.78,661

 09:54:00,100,38.49,37.20,29.69,0.00,402.93,410.26,15.40,259.36,7.82,661,7.89,658

 09:54:05,100,38.72,37.41,29.68,0.00,395.60,402.93,15.40,259.36,7.82,660,7.83,657

 09:54:10,100,38.54,37.25,29.62,0.00,402.93,402.93,15.41,259.36,7.82,659,7.88,654

 09:54:15,100,38.73,37.42,29.57,0.00,395.60,395.60,15.40,259.36,7.76,660,7.76,655

 09:54:20,100,38.63,37.51,29.51,0.00,388.28,402.93,15.40,259.36,7.80,660,7.80,655

 09:54:25,100,38.80,37.52,29.45,0.00,402.93,402.93,15.40,259.36,7.79,660,7.79,655

 09:54:30,100,38.68,37.53,29.40,0.00,410.26,402.93,15.40,259.36,7.80,659,7.79,655

 09:54:35,100,38.51,37.39,29.35,0.00,395.60,402.93,15.40,259.36,7.85,657,7.70,658

 09:54:40,100,37.64,37.42,29.31,0.00,402.93,395.60,15.39,259.36,7.75,658,7.75,659

 09:54:45,100,37.69,37.58,29.27,0.00,410.26,402.93,15.40,259.36,7.80,657,7.81,658

 09:54:50,100,37.67,37.46,29.24,0.00,410.26,395.60,15.40,259.36,7.73,658,7.79,658

 09:54:55,100,37.70,37.18,29.19,0.00,402.93,402.93,15.40,259.36,7.77,658,7.75,659

 09:55:00,100,37.87,37.69,29.17,0.00,402.93,395.60,15.40,259.36,7.74,659,7.81,658

 09:55:05,100,38.11,37.15,29.14,0.00,402.93,402.93,15.40,259.36,7.80,659,7.75,659

 09:55:10,100,38.14,37.18,29.12,0.00,410.26,402.93,15.41,259.36,7.80,659,7.83,657

 09:55:15,100,38.69,37.40,29.11,0.00,417.58,402.93,15.40,259.36,7.72,661,7.77,658

 09:55:20,100,38.78,37.45,29.09,0.00,410.26,402.93,15.40,259.36,7.78,661,7.79,658

 09:55:25,100,39.00,37.53,29.08,0.00,417.58,402.93,15.40,259.36,7.80,660,7.83,657

 09:55:30,100,38.96,37.75,29.06,0.00,410.26,402.93,15.40,259.36,7.75,661,7.71,659

 09:55:35,100,38.57,37.55,29.04,0.00,402.93,410.26,15.40,259.36,7.79,661,7.79,659

 09:55:40,100,38.78,37.69,29.02,0.00,417.58,410.26,15.40,259.36,7.80,661,7.80,659

 09:55:45,100,38.51,37.60,29.00,0.00,410.26,410.26,15.39,259.36,7.80,661,7.79,659

 09:55:50,100,38.56,37.67,28.99,0.00,410.26,410.26,15.40,259.36,7.76,662,7.86,657

 09:55:55,100,39.24,38.26,28.98,0.00,410.26,410.26,15.38,259.36,7.77,662,7.72,659

 09:56:00,100,39.18,37.89,28.96,0.00,410.26,402.93,15.40,259.36,7.76,663,7.75,660

 09:56:05,100,39.21,37.98,28.96,0.00,417.58,410.26,15.38,259.36,7.75,664,7.80,660

 09:56:10,100,39.19,38.25,28.94,0.00,410.26,417.58,15.39,259.36,7.79,664,7.74,661

 09:56:15,100,39.11,38.15,28.92,0.00,410.26,410.26,15.40,259.36,7.80,664,7.79,661

 09:56:20,100,39.33,38.01,28.90,0.00,417.58,410.26,15.40,259.36,7.74,665,7.85,659

 09:56:25,100,39.71,38.69,28.91,0.00,417.58,402.93,15.40,259.36,7.76,666,7.82,658

 09:56:30,100,39.94,38.89,28.91,0.00,410.26,417.58,15.39,259.36,7.81,665,7.73,660

 09:56:35,100,39.59,38.61,28.89,0.00,417.58,417.58,15.40,259.36,7.83,664,7.82,659

 09:56:40,100,39.78,38.59,28.89,0.00,417.58,410.26,15.40,259.36,7.71,666,7.76,660

 09:56:45,100,39.73,38.81,28.88,0.00,410.26,410.26,15.39,259.36,7.76,667,7.81,659

 09:56:50,100,40.18,38.96,28.88,0.00,410.26,424.91,15.40,259.36,7.86,665,7.76,660

 09:56:55,100,39.92,38.33,28.85,0.00,417.58,417.58,15.40,259.36,7.78,665,7.85,658

 09:57:00,100,40.11,39.00,28.86,0.00,417.58,417.58,15.40,259.36,7.82,664,7.84,656

 10:00:05,101,39.57,38.50,29.68,0.00,402.93,410.26,15.41,259.36,7.84,662,7.85,654

 10:00:10,101,39.68,38.39,29.64,0.00,395.60,410.26,15.40,259.36,7.84,660,7.81,653

 10:00:15,101,39.55,38.26,29.59,0.00,395.60,402.93,15.40,259.36,7.78,660,7.80,652

 10:00:20,101,39.56,38.04,29.53,0.00,402.93,395.60,15.40,259.36,7.74,661,7.72,654

 10:00:25,101,39.48,37.88,29.47,0.00,395.60,402.93,15.40,259.36,7.75,662,7.77,654

 10:00:30,101,39.54,38.18,29.43,0.00,410.26,410.26,15.40,259.36,7.78,662,7.81,653

 10:00:35,101,39.36,37.98,29.38,0.00,395.60,402.93,15.40,259.36,7.79,662,7.70,656

 10:00:40,101,39.38,37.71,29.34,0.00,402.93,402.93,15.40,259.36,7.81,661,7.81,655

 10:00:45,101,39.41,37.96,29.31,0.00,402.93,410.26,15.40,259.36,7.81,660,7.78,655

 10:00:50,101,39.36,37.75,29.28,0.00,410.26,410.26,15.40,259.36,7.80,660,7.78,655

 10:00:55,101,39.46,37.79,29.24,0.00,410.26,402.93,15.40,259.36,7.72,662,7.75,656

 10:01:00,101,39.47,37.92,29.21,0.00,402.93,410.26,15.40,259.36,7.81,661,7.76,657

 10:01:05,101,39.19,37.61,29.17,0.00,417.58,410.26,15.40,259.36,7.74,662,7.78,657

 10:01:10,101,39.30,37.85,29.14,0.00,402.93,402.93,15.39,259.36,7.79,662,7.75,658

 10:01:15,101,39.28,37.70,29.11,0.00,410.26,410.26,15.40,259.36,7.72,664,7.75,659

 10:01:20,101,39.25,37.93,29.08,0.00,417.58,410.26,15.39,259.36,7.81,663,7.83,657

 10:01:25,101,39.27,38.24,29.06,0.00,410.26,417.58,15.40,259.36,7.82,662,7.72,659

 10:01:30,101,38.92,37.72,29.04,0.00,410.26,410.26,15.40,259.36,7.84,660,7.73,661

 10:01:35,101,38.41,37.76,29.02,0.00,410.26,410.26,15.40,259.36,7.80,660,7.77,661

 10:01:40,101,38.39,37.87,29.00,0.00,410.26,417.58,15.40,259.36,7.77,660,7.76,662

 10:01:45,101,38.59,38.33,28.99,0.00,417.58,410.26,15.39,259.36,7.79,660,7.78,662

 10:01:50,101,38.60,38.35,28.98,0.00,417.58,402.93,15.40,259.36,7.78,660,7.84,660

 10:01:55,101,38.59,38.01,28.96,0.00,417.58,417.58,15.40,259.36,7.77,660,7.85,658

 10:02:00,101,38.85,37.85,28.95,0.00,410.26,417.58,15.40,259.36,7.74,661,7.78,658

 10:02:05,101,39.19,38.09,28.94,0.00,410.26,424.91,15.40,259.36,7.77,661,7.73,660

 10:02:10,101,38.56,37.92,28.92,0.00,417.58,417.58,15.40,259.36,7.74,662,7.82,659

 10:02:15,101,39.26,38.11,28.92,0.00,417.58,410.26,15.40,259.36,7.81,661,7.81,658

 10:02:20,101,39.33,38.12,28.91,0.00,417.58,410.26,15.39,259.36,7.78,661,7.79,658

 10:02:25,101,39.57,38.20,28.90,0.00,402.93,410.26,15.40,259.36,7.74,662,7.70,660

 10:02:30,101,39.09,37.92,28.89,0.00,424.91,410.26,15.40,259.36,7.73,664,7.74,661

 10:02:35,101,39.38,38.19,28.88,0.00,410.26,417.58,15.40,259.36,7.74,665,7.75,662

 10:02:40,101,39.55,38.17,28.88,0.00,417.58,417.58,15.40,259.36,7.82,664,7.77,663

 10:02:45,101,38.95,37.96,28.87,0.00,432.23,417.58,15.39,259.36,7.75,665,7.80,662

 10:02:50,101,39.33,38.27,28.86,0.00,424.91,417.58,15.40,259.36,7.78,665,7.72,664

 10:02:55,101,39.17,38.22,28.85,0.00,424.91,424.91,15.39,259.36,7.77,666,7.76,665

 10:03:00,101,39.03,38.01,28.84,0.00,424.91,417.58,15.40,259.36,7.78,666,7.86,663

 10:06:05,102,38.60,37.29,29.58,0.00,402.93,410.26,15.40,259.36,7.77,666,7.83,661

 10:06:10,102,38.75,37.53,29.54,0.00,402.93,410.26,15.40,259.36,7.82,665,7.87,658

 10:06:15,102,38.89,37.80,29.49,0.00,410.26,410.26,15.40,259.36,7.83,663,7.81,657

 10:06:20,102,38.83,37.72,29.43,0.00,395.60,410.26,15.40,259.36,7.83,662,7.77,657

 10:06:25,102,38.85,37.49,29.38,0.00,402.93,410.26,15.40,259.36,7.80,661,7.82,656

 10:06:30,102,38.82,37.38,29.33,0.00,410.26,410.26,15.40,259.36,7.76,662,7.81,655

 10:06:35,102,38.93,37.56,29.29,0.00,402.93,402.93,15.40,259.36,7.76,663,7.79,655

 10:06:40,102,39.07,37.66,29.26,0.00,402.93,410.26,15.40,259.36,7.79,663,7.80,654

 10:06:45,102,39.15,37.70,29.23,0.00,395.60,410.26,15.40,259.36,7.78,663,7.72,656

 10:06:50,102,39.07,37.75,29.19,0.00,402.93,410.26,15.40,259.36,7.78,663,7.78,656

 10:06:55,102,38.99,37.62,29.16,0.00,410.26,410.26,15.40,259.36,7.77,663,7.78,656

 10:07:00,102,39.16,37.84,29.13,0.00,410.26,410.26,15.40,259.36,7.73,665,7.71,658

 10:07:05,102,39.34,37.81,29.10,0.00,417.58,417.58,15.40,259.36,7.82,664,7.81,657

 10:07:10,102,39.14,37.87,29.08,0.00,410.26,417.58,15.40,259.36,7.83,663,7.80,657

 10:07:15,102,39.34,37.70,29.05,0.00,402.93,410.26,15.39,259.36,7.79,663,7.77,657

 10:07:20,102,39.18,37.94,29.03,0.00,402.93,417.58,15.39,259.36,7.82,662,7.74,658

 10:07:25,102,38.98,37.71,29.01,0.00,402.93,410.26,15.39,259.36,7.77,663,7.73,659

 10:07:30,102,39.04,37.75,28.99,0.00,402.93,410.26,15.40,259.36,7.78,663,7.78,659

 10:07:35,102,39.21,37.74,28.97,0.00,417.58,410.26,15.40,259.36,7.77,664,7.82,658

 10:07:40,102,39.42,38.10,28.96,0.00,402.93,410.26,15.39,259.36,7.76,665,7.74,659

 10:07:45,102,39.38,38.24,28.94,0.00,410.26,410.26,15.39,259.36,7.78,665,7.79,659

 10:07:50,102,39.33,38.38,28.93,0.00,417.58,417.58,15.39,259.36,7.78,665,7.82,658

 10:07:55,102,39.33,38.33,28.91,0.00,410.26,417.58,15.40,259.36,7.78,665,7.73,660

 10:08:00,102,39.24,38.12,28.89,0.00,410.26,417.58,15.40,259.36,7.76,666,7.77,661

 10:08:05,102,39.25,38.32,28.88,0.00,417.58,417.58,15.39,259.36,7.83,665,7.73,663

 10:08:10,102,38.77,37.66,28.86,0.00,424.91,417.58,15.40,259.36,7.78,665,7.78,663

 10:08:15,102,38.93,37.80,28.86,0.00,424.91,417.58,15.39,259.36,7.77,665,7.88,660

 10:08:20,102,39.27,38.39,28.85,0.00,410.26,417.58,15.39,259.36,7.75,666,7.80,659

 10:08:25,102,39.54,38.77,28.84,0.00,417.58,417.58,15.40,259.36,7.81,665,7.81,658

 10:08:30,102,39.87,38.53,28.84,0.00,410.26,424.91,15.40,259.36,7.80,664,7.74,659

 10:08:35,102,39.74,38.53,28.83,0.00,417.58,410.26,15.40,259.36,7.74,665,7.74,660

 10:08:40,102,39.72,38.68,28.83,0.00,410.26,417.58,15.40,259.36,7.77,665,7.73,661

 10:08:45,102,39.81,38.50,28.83,0.00,417.58,417.58,15.39,259.36,7.78,665,7.77,661

 10:08:50,102,39.76,38.54,28.83,0.00,424.91,417.58,15.40,259.36,7.70,668,7.82,660

 10:08:55,102,40.05,39.01,28.83,0.00,417.58,417.58,15.39,259.36,7.76,669,7.78,660

 10:09:00,102,40.26,39.25,28.83,0.00,417.58,424.91,15.39,259.36,7.81,668,7.73,662

 10:12:05,103,39.74,38.12,29.64,0.00,417.58,417.58,15.40,259.36,7.84,666,7.92,658

 10:12:10,103,39.71,38.21,29.61,0.00,395.60,410.26,15.40,259.36,7.81,665,7.76,659

 10:12:15,103,39.64,37.89,29.56,0.00,417.58,410.26,15.40,259.36,7.78,665,7.83,658

 10:12:20,103,39.62,38.08,29.51,0.00,402.93,417.58,15.40,259.36,7.77,665,7.71,660

 10:12:25,103,39.49,37.58,29.46,0.00,417.58,417.58,15.40,259.36,7.85,663,7.85,658

 10:12:30,103,39.46,37.73,29.41,0.00,417.58,410.26,15.39,259.36,7.79,663,7.81,657

 10:12:35,103,39.67,37.79,29.37,0.00,410.26,410.26,15.40,259.36,7.81,662,7.83,656

 10:12:40,103,39.77,37.83,29.33,0.00,402.93,402.93,15.40,259.36,7.79,662,7.74,657

 10:12:45,103,39.26,37.76,29.30,0.00,402.93,410.26,15.40,259.36,7.78,662,7.75,658

 10:12:50,103,39.18,37.48,29.26,0.00,402.93,410.26,15.40,259.36,7.83,660,7.73,660

 10:12:55,103,38.12,37.14,29.21,0.00,417.58,410.26,15.40,259.36,7.78,660,7.81,659

 10:13:00,103,38.30,37.09,29.17,0.00,402.93,410.26,15.40,259.36,7.76,661,7.75,660

 10:13:05,103,38.32,37.23,29.16,0.00,410.26,410.26,15.40,259.36,7.76,662,7.77,660

 10:13:10,103,38.84,37.15,29.14,0.00,410.26,410.26,15.40,259.36,7.73,664,7.76,661

 10:13:15,103,38.94,37.36,29.12,0.00,410.26,410.26,15.40,259.36,7.74,665,7.83,660

 10:13:20,103,39.34,37.86,29.11,0.00,417.58,410.26,15.39,259.36,7.78,665,7.75,661

 10:13:25,103,39.27,37.81,29.08,0.00,410.26,417.58,15.39,259.36,7.83,664,7.76,662

 10:13:30,103,38.87,37.58,29.06,0.00,424.91,417.58,15.39,259.36,7.79,664,7.81,661

 10:13:35,103,39.29,37.47,29.04,0.00,417.58,410.26,15.40,259.36,7.82,663,7.84,659

 10:13:40,103,39.53,37.73,29.03,0.00,402.93,410.26,15.39,259.36,7.74,664,7.76,660

 10:13:45,103,39.55,37.85,29.01,0.00,417.58,417.58,15.39,259.36,7.76,665,7.84,658

 10:13:50,103,40.04,38.57,29.01,0.00,402.93,417.58,15.39,259.36,7.79,665,7.75,659

 10:13:55,103,40.10,38.35,28.99,0.00,417.58,417.58,15.40,259.36,7.73,667,7.86,657

 10:14:00,103,40.03,38.67,28.99,0.00,410.26,417.58,15.39,259.36,7.77,667,7.72,659

 10:14:05,103,40.14,38.77,28.97,0.00,410.26,417.58,15.39,259.36,7.82,666,7.73,661

 10:14:10,103,40.07,38.36,28.95,0.00,417.58,417.58,15.40,259.36,7.78,666,7.72,663

 10:14:15,103,39.74,37.85,28.94,0.00,417.58,424.91,15.38,259.36,7.79,666,7.79,663

 10:14:20,103,39.84,38.18,28.93,0.00,417.58,410.26,15.39,259.36,7.86,664,7.77,663

 10:14:25,103,39.63,37.83,28.92,0.00,417.58,417.58,15.40,259.36,7.86,662,7.78,663

 10:14:30,103,39.07,38.33,28.90,0.00,410.26,417.58,15.39,259.36,7.75,663,7.76,664

 10:14:35,103,39.26,38.60,28.89,0.00,424.91,410.26,15.40,259.36,7.75,664,7.86,662

 10:14:40,103,39.65,38.21,28.88,0.00,424.91,410.26,15.40,259.36,7.79,664,7.90,659

 10:14:45,103,40.34,38.74,28.87,0.00,410.26,417.58,15.38,259.36,7.83,663,7.69,662

 10:14:50,103,39.68,38.36,28.86,0.00,424.91,410.26,15.40,259.36,7.82,662,7.88,659

 10:14:55,103,40.01,38.50,28.86,0.00,410.26,410.26,15.39,259.36,7.82,661,7.71,661

 10:15:00,103,39.26,38.51,28.85,0.00,410.26,417.58,15.40,259.36,7.77,661,7.71,663

 10:18:00,104,38.89,38.29,29.67,0.00,402.93,402.93,15.40,259.36,7.78,661,7.88,660

 10:18:05,104,38.88,37.69,29.67,0.00,402.93,402.93,15.40,259.36,7.76,662,7.82,659

 10:18:10,104,39.30,37.61,29.63,0.00,410.26,402.93,15.40,259.36,7.73,664,7.89,656

 10:18:15,104,39.77,38.20,29.59,0.00,410.26,417.58,15.40,259.36,7.84,662,7.81,655

 10:18:20,104,39.83,38.16,29.54,0.00,410.26,402.93,15.40,259.36,7.81,661,7.83,654

 10:18:25,104,39.61,38.03,29.49,0.00,395.60,402.93,15.40,259.36,7.78,661,7.74,655

 10:18:30,104,39.63,38.04,29.46,0.00,402.93,402.93,15.40,259.36,7.73,663,7.81,654

 10:18:35,104,39.68,38.42,29.42,0.00,395.60,402.93,15.40,259.36,7.81,662,7.75,655

 10:18:40,104,39.63,38.18,29.38,0.00,410.26,402.93,15.40,259.36,7.76,663,7.80,654

 10:18:45,104,39.53,38.27,29.34,0.00,410.26,402.93,15.40,259.36,7.79,663,7.79,654

 10:18:50,104,39.34,38.21,29.30,0.00,402.93,410.26,15.40,259.36,7.71,665,7.72,656

 10:18:55,104,39.47,38.18,29.27,0.00,410.26,417.58,15.39,259.36,7.84,663,7.82,655

 10:19:00,104,39.41,38.21,29.23,0.00,410.26,410.26,15.40,259.36,7.78,663,7.81,654

 10:19:05,104,39.35,38.41,29.20,0.00,402.93,410.26,15.40,259.36,7.79,663,7.72,656

 10:19:10,104,39.74,38.22,29.17,0.00,410.26,410.26,15.38,259.36,7.79,663,7.78,656

 10:19:15,104,39.78,38.02,29.15,0.00,410.26,410.26,15.41,259.36,7.84,661,7.84,654

 10:19:20,104,39.74,38.47,29.12,0.00,402.93,410.26,15.39,259.36,7.81,660,7.69,657

 10:19:25,104,39.36,37.55,29.10,0.00,410.26,402.93,15.40,259.36,7.71,662,7.72,659

 10:19:30,104,39.40,37.73,29.08,0.00,410.26,402.93,15.39,259.36,7.76,663,7.72,661

 10:19:35,104,39.19,37.50,29.06,0.00,417.58,410.26,15.40,259.36,7.77,663,7.85,659

 10:19:40,104,39.85,37.80,29.05,0.00,410.26,410.26,15.40,259.36,7.82,662,7.76,660

 10:19:45,104,39.31,37.54,29.02,0.00,410.26,402.93,15.40,259.36,7.77,663,7.74,661

 10:19:50,104,39.27,37.59,29.01,0.00,410.26,417.58,15.40,259.36,7.83,661,7.85,659

 10:19:55,104,39.43,37.81,29.00,0.00,410.26,410.26,15.39,259.36,7.82,660,7.70,661

 10:20:00,104,38.86,38.52,28.98,0.00,417.58,410.26,15.39,259.36,7.81,659,7.72,663

 10:20:05,104,39.55,39.10,28.97,0.00,410.26,402.93,15.40,259.36,7.73,660,7.81,662

 10:20:10,104,39.22,38.57,28.96,0.00,417.58,402.93,15.40,259.36,7.72,662,7.76,663

 10:20:15,104,39.07,38.53,28.94,0.00,410.26,410.26,15.40,259.36,7.75,663,7.79,663

 10:20:20,104,38.68,37.91,28.92,0.00,424.91,410.26,15.40,259.36,7.75,664,7.85,661

 10:20:25,104,39.72,37.77,28.91,0.00,417.58,410.26,15.40,259.36,7.84,662,7.85,659

 10:20:30,104,39.51,38.13,28.89,0.00,410.26,410.26,15.40,259.36,7.66,666,7.83,658

 10:20:35,104,39.97,38.90,28.89,0.00,417.58,410.26,15.40,259.36,7.78,666,7.83,656

 10:20:40,104,40.24,38.96,28.88,0.00,417.58,424.91,15.40,259.36,7.80,666,7.75,657

 10:20:45,104,39.95,38.90,28.87,0.00,410.26,417.58,15.40,259.36,7.84,664,7.70,660

 10:20:50,104,39.84,38.41,28.85,0.00,417.58,417.58,15.39,259.36,7.82,663,7.76,661

 10:20:55,104,39.36,38.24,28.84,0.00,417.58,410.26,15.40,259.36,7.76,664,7.80,660

 10:21:00,104,39.89,38.26,28.83,0.00,410.26,424.91,15.39,259.36,7.74,665,7.78,660

 10:24:00,105,39.94,37.99,29.62,0.00,402.93,417.58,15.40,259.36,7.80,664,7.82,659

 10:24:05,105,39.81,37.99,29.62,0.00,402.93,410.26,15.40,259.36,7.85,662,7.81,658

 10:24:10,105,39.61,37.55,29.58,0.00,402.93,402.93,15.40,259.36,7.78,662,7.77,658

 10:24:15,105,39.58,37.30,29.54,0.00,402.93,410.26,15.40,259.36,7.82,661,7.84,656

 10:24:20,105,39.66,37.37,29.50,0.00,410.26,402.93,15.40,259.36,7.74,662,7.76,657

 10:24:25,105,39.72,37.40,29.44,0.00,402.93,410.26,15.40,259.36,7.78,662,7.75,658

 10:24:30,105,39.50,37.11,29.38,0.00,410.26,402.93,15.40,259.36,7.76,663,7.81,657

 10:24:35,105,39.97,37.34,29.34,0.00,410.26,410.26,15.40,259.36,7.83,662,7.87,654

 10:24:40,105,39.86,37.62,29.29,0.00,402.93,410.26,15.40,259.36,7.77,663,7.77,654

 10:24:45,105,39.76,37.67,29.26,0.00,410.26,417.58,15.40,259.36,7.78,663,7.85,652

 10:24:50,105,39.77,37.86,29.23,0.00,402.93,417.58,15.40,259.36,7.78,663,7.69,655

 10:24:55,105,39.95,37.99,29.20,0.00,410.26,410.26,15.39,259.36,7.80,663,7.82,654

 10:25:00,105,39.93,38.31,29.17,0.00,410.26,410.26,15.40,259.36,7.86,661,7.77,654

 10:25:05,105,40.01,38.28,29.14,0.00,410.26,410.26,15.40,259.36,7.76,662,7.81,653

 10:25:10,105,40.00,38.48,29.12,0.00,402.93,410.26,15.40,259.36,7.75,663,7.71,655

 10:25:15,105,40.18,38.25,29.10,0.00,410.26,410.26,15.40,259.36,7.75,664,7.73,657

 10:25:20,105,40.13,38.38,29.07,0.00,410.26,417.58,15.39,259.36,7.77,664,7.73,659

 10:25:25,105,40.07,37.92,29.05,0.00,424.91,417.58,15.40,259.36,7.83,662,7.78,659

 10:25:30,105,39.70,37.73,29.02,0.00,417.58,410.26,15.39,259.36,7.71,664,7.81,658

 10:25:35,105,40.18,38.47,29.02,0.00,410.26,417.58,15.39,259.36,7.75,665,7.72,660

 10:25:40,105,40.07,38.36,29.00,0.00,410.26,417.58,15.39,259.36,7.81,664,7.81,659

 10:25:45,105,40.27,38.25,28.98,0.00,410.26,410.26,15.40,259.36,7.74,665,7.74,660

 10:25:50,105,40.10,38.25,28.96,0.00,410.26,410.26,15.39,259.36,7.80,664,7.78,660

 10:25:55,105,39.97,38.09,28.94,0.00,417.58,410.26,15.40,259.36,7.80,663,7.73,662

 10:26:00,105,39.27,37.58,28.90,0.00,424.91,410.26,15.40,259.36,7.80,662,7.88,659

 10:26:05,105,39.85,37.90,28.88,0.00,417.58,410.26,15.40,259.36,7.77,662,7.82,658

 10:26:10,105,40.26,37.82,28.86,0.00,410.26,417.58,15.39,259.36,7.77,662,7.71,660

 10:26:15,105,39.82,37.71,28.84,0.00,424.91,402.93,15.40,259.36,7.70,664,7.79,660

 10:26:20,105,40.34,38.21,28.84,0.00,417.58,410.26,15.39,259.36,7.73,666,7.84,658

 10:26:25,105,40.72,38.90,28.84,0.00,410.26,410.26,15.40,259.36,7.75,667,7.74,659

 10:26:30,105,40.84,38.73,28.82,0.00,417.58,424.91,15.40,259.36,7.76,668,7.79,659

 10:26:35,105,40.90,39.05,28.81,0.00,417.58,417.58,15.39,259.36,7.77,668,7.72,661

